t_yr,body,a_au,e,inc_deg,Omega_deg,omega_deg,f_deg
135.0,Alpha Centauri A b,1.6150226444006406,0.08968023280443572,63.33518,-152.81902,308.71715,184.40418
135.0,Dante,0.0006682807772231304,0.02681479397497866,60.90357,-145.66578,198.50157,5.73106
135.0,Hades,0.000904471020690621,0.05857369028304994,64.0673,-145.10258,160.25388,21.59985
135.0,Pandora,0.001686869888231211,0.0018063730441235809,54.60684,-161.22114,44.3267,265.94619
135.0,Cassandra,0.003951215410982797,0.03266733778891104,117.81466,27.76868,187.73037,135.6702
135.0,Chaos,0.010412606379218847,0.07233277669124914,113.39428,26.20945,217.97663,238.52735
140.0,Alpha Centauri B,23.56844453930785,0.515742850301889,79.2085,-155.1687,231.76368,215.47997
140.0,Alpha Centauri A b,1.6134372602638278,0.09922394861952313,63.31234,-152.76949,311.50494,40.13608
140.0,Dante,0.0006684396392544475,0.027222749377559197,54.47374,-154.30431,241.0055,9.54008
140.0,Hades,0.0009036054719563213,0.03908324228542976,53.99654,-151.33799,279.04741,134.17802
140.0,Pandora,0.0016870210185248307,0.0013424547067997991,59.32062,-165.8198,59.22801,148.10472
140.0,Cassandra,0.00393844477158353,0.05104768086040334,114.93036,21.61258,69.53965,333.68313
140.0,Chaos,0.01006039843587676,0.0995433968803576,113.96395,28.51282,248.89152,45.188
145.0,Alpha Centauri B,23.607822272833037,0.5166204380158244,79.20648,-155.12762,231.60736,229.19119
145.0,Alpha Centauri A b,1.6044259920860864,0.10082817567148084,63.2917,-152.70893,308.93642,236.35063
145.0,Dante,0.0006693460038684796,0.008399587202179851,58.55502,-163.90875,114.3967,341.23082
145.0,Hades,0.0009092293013299328,0.04516776777236959,58.18942,-165.94729,19.3713,86.62592
145.0,Pandora,0.0016873749603947847,0.0016954213932915243,65.13015,-166.16508,325.72619,136.82187
145.0,Cassandra,0.003921790711931554,0.05397390313071389,119.56322,23.82154,276.27473,213.41845
145.0,Chaos,0.01006862012367716,0.12092885367580106,115.15606,29.88154,279.48998,189.34672
150.0,Alpha Centauri B,23.585806975929245,0.5154206265343911,79.21325,-155.15212,231.61806,248.01088
150.0,Alpha Centauri A b,1.5990503600717576,0.09683723746353878,63.28982,-152.64296,307.34493,109.07217
150.0,Dante,0.0006684154296216111,0.02343115858552474,65.75428,-164.67945,268.01372,339.3873
150.0,Hades,0.0009052861380309681,0.04560662264726575,71.97807,-162.32439,94.09394,27.20851
150.0,Pandora,0.0016871760599332696,0.0017260341610098695,70.4241,-162.83301,298.36903,58.9249
150.0,Cassandra,0.003916404489563986,0.03642041229871775,114.01357,26.4348,148.74225,77.8609
150.0,Chaos,0.010385231843396457,0.11847423515572134,117.23074,30.01611,316.33871,329.73339
155.0,Alpha Centauri B,23.610179188754405,0.5168819237247618,79.20774,-155.14325,231.70205,278.68456
155.0,Alpha Centauri A b,1.5937840949981856,0.09537316713701545,63.20713,-152.50693,317.08138,288.12067
155.0,Dante,0.0006686345563248477,0.020670235501993997,71.04163,-159.8274,59.84933,37.36301
155.0,Hades,0.0009050435349642101,0.052537209556439014,70.84719,-147.52259,128.75118,270.75593
155.0,Pandora,0.0016872973118620279,0.0024277305694701,73.0799,-157.42288,186.44924,64.24515
155.0,Cassandra,0.003910798831663484,0.04740625425241027,115.91681,21.31775,23.79495,277.39171
155.0,Chaos,0.010501331767703665,0.08327635298984827,118.84646,29.2855,359.84973,121.24063
160.0,Alpha Centauri B,23.574901889561545,0.5157935915897026,79.20696,-155.14725,231.61273,337.70075
160.0,Alpha Centauri A b,1.5929327012763537,0.100806493878619,63.27802,-152.41298,313.41157,155.97823
